"Est","date","YJday","hh.mm.ss","bat.Volts","Temp_Aire","H_relativa","P_atm","Precip_Total","Vel_Viento","Dir_Viento","Irradiancia","Alt_NieveD","T_Suelo"
"C7300810","2018-06-23 02:00:00",2018174,"02:00:00",12.98,0.82,19.46,500.6,0,30.57,27.44,0,0,2.15
"C7300810","2018-06-23 03:00:00",2018174,"03:00:00",12.97,1.81,14.49,500.6,0,31.78,46.26,0,0,1.99
"C7300810","2018-06-23 04:00:00",2018174,"04:00:00",12.96,1.39,16.48,500.6,0,30.7,5.59,0,0,1.85
"C7300810","2018-06-23 05:00:00",2018174,"05:00:00",12.95,0.92,19.86,500.6,0,29.99,40.27,0,0,1.72
"C7300810","2018-06-23 06:00:00",2018174,"06:00:00",12.95,0.22,22.91,500.5,0,24.84,65.58,0,0,1.56
"C7300810","2018-06-23 07:00:00",2018174,"07:00:00",12.94,-1.76,41.35,500.5,0,24,31.02,0,0,1.38
"C7300810","2018-06-23 08:00:00",2018174,"08:00:00",12.93,-2.61,53.86,500.5,0,17.06,39.3,0,0,1.12
"C7300810","2018-06-23 09:00:00",2018174,"09:00:00",12.91,-4.59,77.45,500.5,0,16.85,347,0,0,0.86
"C7300810","2018-06-23 10:00:00",2018174,"10:00:00",12.99,-4.77,84.5,500.6,0,15.61,35.13,0.04,0,0.65
"C7300810","2018-06-23 11:00:00",2018174,"11:00:00",13.67,-3.45,70.73,500.6,0,14.24,15.96,0.1,0,0.51
"C7300810","2018-06-23 12:00:00",2018174,"12:00:00",14.69,-5.11,94.2,500.6,0,11.54,251.2,0.15,0,0.43
"C7300810","2018-06-23 13:00:00",2018174,"13:00:00",14.55,-4.78,92.5,500.6,0,8.36,230,0.21,0,0.37
"C7300810","2018-06-23 14:00:00",2018174,"14:00:00",14.41,-4.31,91.4,500.6,0,5.33,264.2,0.17,0,0.34
"C7300810","2018-06-23 15:00:00",2018174,"15:00:00",14.48,-1.95,63.9,500.6,0,8.68,27.88,0.2,0,0.35
"C7300810","2018-06-23 16:00:00",2018174,"16:00:00",14.54,-2.13,64.44,500.5,0,28.05,24.33,0.18,0,0.37
"C7300810","2018-06-23 17:00:00",2018174,"17:00:00",14.51,-0.67,51.56,500.6,0,24.84,354.2,0.1,0,0.41
"C7300810","2018-06-23 18:00:00",2018174,"18:00:00",13.98,-4.31,94,500.5,0,17.58,262.4,0.02,0,0.43
"C7300810","2018-06-23 19:00:00",2018174,"19:00:00",13.35,-4.25,94.8,500.5,0,4.29,216.4,0,0,0.46
"C7300810","2018-06-23 20:00:00",2018174,"20:00:00",13.1,-4.44,95,500.6,0,7.57,235.5,0,200,0.47
"C7300810","2018-06-23 21:00:00",2018174,"21:00:00",13.03,-5.34,94.6,500.5,0,10.96,208,0,0,0.47
"C7300810","2018-06-23 22:00:00",2018174,"22:00:00",12.99,-5.85,94,500.6,0,12.33,225.5,0,0,0.46
"C7300810","2018-06-23 23:00:00",2018174,"23:00:00",12.96,-5.99,93.9,500.6,0,10.96,201.1,0,0,0.44
"C7300810","2018-06-24 00:00:00",2018175,"00:00:00",12.94,-6.32,93.7,500.6,0,8.71,233.1,0,200,0.42
"C7300810","2018-06-24 01:00:00",2018175,"01:00:00",12.91,-6.61,93.4,500.6,0,7.55,226.5,0,0,0.41
"C7300810","2018-06-24 02:00:00",2018175,"02:00:00",12.9,-6.84,93.2,500.6,0.25,7.09,291.2,0,0,0.39
"C7300810","2018-06-24 03:00:00",2018175,"03:00:00",12.89,-6.98,93.1,500.6,0.25,5.16,155.6,0,0,0.37
"C7300810","2018-06-24 04:00:00",2018175,"04:00:00",12.88,-7.26,92.8,500.6,0,1.76,19.99,0,0,0.36
"C7300810","2018-06-24 05:00:00",2018175,"05:00:00",12.87,-7.82,92.1,500.6,0,5.01,45.27,0,0,0.34
"C7300810","2018-06-24 06:00:00",2018175,"06:00:00",12.86,-7.96,92.5,500.6,0,2.51,132.3,0,0,0.34
"C7300810","2018-06-24 07:00:00",2018175,"07:00:00",12.84,-8.29,92.1,500.6,0,1.82,95.9,0,0,0.31
"C7300810","2018-06-24 08:00:00",2018175,"08:00:00",12.84,-8.2,92.1,500.6,0,6.06,346.1,0,0,0.29
"C7300810","2018-06-24 09:00:00",2018175,"09:00:00",12.84,-6.83,93.4,500.7,0,9.02,28.32,0.01,0,0.27
"C7300810","2018-06-24 10:00:00",2018175,"10:00:00",13.52,-5.89,93.7,500.7,0,8.26,55.46,0.09,0,0.24
"C7300810","2018-06-24 11:00:00",2018175,"11:00:00",14.68,-5.66,93.5,500.6,0.51,4.71,56.3,0.17,0,0.23
"C7300810","2018-06-24 12:00:00",2018175,"12:00:00",14.62,-5.09,93.4,500.6,0.51,17.42,42.43,0.2,0,0.2
"C7300810","2018-06-24 13:00:00",2018175,"13:00:00",14.55,-4.59,87.4,500.7,0.51,18.85,24.57,0.46,0,0.18
"C7300810","2018-06-24 14:00:00",2018175,"14:00:00",14.44,-3.04,66.83,500.7,0.76,19.48,20.61,0.72,0,0.18
"C7300810","2018-06-24 15:00:00",2018175,"15:00:00",14.47,-4.08,64.8,500.5,0.76,22.71,53.16,0.19,0,0.17
"C7300810","2018-06-24 16:00:00",2018175,"16:00:00",14.51,-4.03,66.43,500.6,0,20.11,72.62,0.27,0,0.2
"C7300810","2018-06-24 17:00:00",2018175,"17:00:00",14.54,-3.65,63.05,500.6,0.25,22.92,21.21,0.44,0,0.22
"C7300810","2018-06-24 18:00:00",2018175,"18:00:00",14.31,-5.54,70.15,500.5,0,19.22,50.36,0.03,0,0.24
"C7300810","2018-06-24 19:00:00",2018175,"19:00:00",13.54,-9.49,63.88,500.5,0,19.84,73.39,0,0,0.24
"C7300810","2018-06-24 20:00:00",2018175,"20:00:00",13.07,-9.04,56.03,500.5,0,23.58,63.35,0,0,0.2
"C7300810","2018-06-24 21:00:00",2018175,"21:00:00",13,-10.13,59.07,500.6,0,24.88,53.94,0,0,0.09
"C7300810","2018-06-24 22:00:00",2018175,"22:00:00",12.96,-10.51,56.33,500.6,0,26.54,75.62,0,0,-0.01
"C7300810","2018-06-24 23:00:00",2018175,"23:00:00",12.91,-10.79,54.34,500.6,0,27,81.9,0,0,-0.08
"C7300810","2018-06-25 00:00:00",2018176,"00:00:00",12.89,-3.68,35.17,500.7,0,23.18,14.57,0,0,-0.18
"C7300810","2018-06-25 01:00:00",2018176,"01:00:00",12.87,-6.53,46.43,500.5,0,22.55,53.15,0,0,-0.25
"C7300810","2018-06-25 02:00:00",2018176,"02:00:00",12.84,-11.21,47.14,500.6,0,25.56,56.11,0,0,-0.31
"C7300810","2018-06-25 03:00:00",2018176,"03:00:00",12.84,-2.89,24.21,501.1,0,18.87,352.7,0,0,-0.37
"C7300810","2018-06-25 04:00:00",2018176,"04:00:00",12.84,-3.81,29.81,500.6,0,22.2,336.1,0,0,-0.4
"C7300810","2018-06-25 05:00:00",2018176,"05:00:00",12.84,-4.24,29,500.6,0,25.28,19.87,0,0,-0.44
"C7300810","2018-06-25 06:00:00",2018176,"06:00:00",12.84,-4.29,29.88,500.6,0,28.09,44.76,0,0,-0.47
"C7300810","2018-06-25 07:00:00",2018176,"07:00:00",12.85,-3.06,29.95,500.6,0,28.17,26.78,0,0,-0.5
"C7300810","2018-06-25 08:00:00",2018176,"08:00:00",12.85,-3.43,32.31,500.6,0,30.65,0.14,0,0,-0.54
"C7300810","2018-06-25 09:00:00",2018176,"09:00:00",12.88,-2.06,28.53,500.6,0,29.11,342.4,0.02,0,-0.58
"C7300810","2018-06-25 10:00:00",2018176,"10:00:00",13.49,-1.89,32.11,500.6,0,25.48,352.8,0.06,0,-0.63
"C7300810","2018-06-25 11:00:00",2018176,"11:00:00",14.54,-1.13,29.47,500.6,0,29.29,2.45,0.14,0,-0.67
"C7300810","2018-06-25 12:00:00",2018176,"12:00:00",14.47,-0.76,31.02,500.7,0,30.44,342.2,0.41,0,-0.7
"C7300810","2018-06-25 13:00:00",2018176,"13:00:00",14.4,-0.07,28.85,500.6,0.25,29.21,11.68,0.61,0,-0.69
"C7300810","2018-06-25 14:00:00",2018176,"14:00:00",14.36,0.35,29.59,500.6,0.25,27.53,37.41,0.64,0,-0.66
"C7300810","2018-06-25 15:00:00",2018176,"15:00:00",14.36,0.58,29.32,500.6,0.25,30.14,17.46,0.34,0,-0.63
"C7300810","2018-06-25 16:00:00",2018176,"16:00:00",14.31,0.44,27.76,500.6,0,28.65,36.96,0.27,0,-0.6
"C7300810","2018-06-25 17:00:00",2018176,"17:00:00",14.4,-0.03,30.13,500.5,0,27.33,33.63,0.15,0,-0.57
"C7300810","2018-06-25 18:00:00",2018176,"18:00:00",14.13,-0.49,31.28,500.5,0.25,30.51,11.08,0.02,0,-0.56
"C7300810","2018-06-25 19:00:00",2018176,"19:00:00",13.44,-0.38,30.17,500.6,0,29.74,22.6,0,0,-0.57
"C7300810","2018-06-25 20:00:00",2018176,"20:00:00",13.14,-0.81,31.42,500.6,0,28.47,18.42,0,0,-0.61
"C7300810","2018-06-25 21:00:00",2018176,"21:00:00",13.06,-0.86,32.03,500.6,0,29.12,15.91,0,0,-0.65
"C7300810","2018-06-25 22:00:00",2018176,"22:00:00",13.03,-0.62,30.95,500.6,0,29.56,354.5,0,0,-0.68
"C7300810","2018-06-25 23:00:00",2018176,"23:00:00",13.01,-0.48,30.48,500.6,0,29.39,343.9,0,0,-0.72
"C7300810","2018-06-26 00:00:00",2018177,"00:00:00",12.99,-0.24,27.1,500.6,0,29.08,8.88,0,0,-0.74
"C7300810","2018-06-26 01:00:00",2018177,"01:00:00",12.97,-0.29,25.34,500.6,0,28.12,3.38,0,0,-0.78
"C7300810","2018-06-26 02:00:00",2018177,"02:00:00",12.95,-0.57,26.63,500.6,0,26.47,346.6,0,0,-0.82
"C7300810","2018-06-26 03:00:00",2018177,"03:00:00",12.94,0.09,21.79,500.6,0,26.6,327.1,0,0,-0.86
"C7300810","2018-06-26 04:00:00",2018177,"04:00:00",12.93,0.8,18.52,500.6,0,24.3,349,0,0,-0.89
"C7300810","2018-06-26 05:00:00",2018177,"05:00:00",12.92,0.42,21.22,500.6,0,24.19,13.05,0,0,-0.94
"C7300810","2018-06-26 06:00:00",2018177,"06:00:00",12.91,0.93,22.77,500.6,0,24.98,14.44,0,0,-0.98
"C7300810","2018-06-26 07:00:00",2018177,"07:00:00",12.91,1.12,27.37,500.6,0,23.51,23.48,0,0,-1.01
"C7300810","2018-06-26 08:00:00",2018177,"08:00:00",12.91,0.22,36.55,500.6,0,23.23,8.44,0,0,-1.05
"C7300810","2018-06-26 09:00:00",2018177,"09:00:00",12.91,-0.4,39.8,500.6,0,26.02,56.06,0.01,0,-1.05
"C7300810","2018-06-26 10:00:00",2018177,"10:00:00",13.03,-0.86,45.04,500.5,0,31.59,61.87,0.04,0,-1.07
"C7300810","2018-06-26 11:00:00",2018177,"11:00:00",13.64,1.41,34.47,500.6,0,33.07,28.07,0.09,0,-1.09
"C7300810","2018-06-26 12:00:00",2018177,"12:00:00",14.29,3.04,30.54,500.7,0,34.32,5.56,0.59,0,-1.09
"C7300810","2018-06-26 13:00:00",2018177,"13:00:00",14.26,2.98,29.45,500.6,0.25,34.39,0,0.5,0,-1.01
"C7300810","2018-06-26 14:00:00",2018177,"14:00:00",14.22,3.64,27.63,500.6,0,32.03,18.49,0.63,0,-0.9
"C7300810","2018-06-26 15:00:00",2018177,"15:00:00",14.22,3.5,29.21,500.6,0.25,33.06,9.35,0.35,0,-0.79
"C7300810","2018-06-26 16:00:00",2018177,"16:00:00",14.22,3.07,31.27,500.6,0,32.24,340.6,0.18,0,-0.67
"C7300810","2018-06-26 17:00:00",2018177,"17:00:00",14.29,2.22,31.78,500.5,0.25,32.41,348.1,0.26,0,-0.6
"C7300810","2018-06-26 18:00:00",2018177,"18:00:00",14.32,2.17,31.41,500.6,0,31.48,2.16,0.08,0,-0.54
"C7300810","2018-06-26 19:00:00",2018177,"19:00:00",13.5,2.09,32.29,500.6,0,24.86,333,0,0,-0.49
"C7300810","2018-06-26 20:00:00",2018177,"20:00:00",13.16,2.24,29.52,500.6,0,30.44,55.78,0,0,-0.46
"C7300810","2018-06-26 21:00:00",2018177,"21:00:00",13.08,2.28,32.9,500.6,0,29.07,20.27,0,0,-0.44
"C7300810","2018-06-26 22:00:00",2018177,"22:00:00",13.04,1.76,33.71,500.6,0,28.07,340.1,0,0,-0.44
"C7300810","2018-06-26 23:00:00",2018177,"23:00:00",13.02,1.25,35.27,500.6,0,33.91,352.9,0,0,-0.44
"C7300810","2018-06-27 00:00:00",2018178,"00:00:00",13.01,1.44,33.17,500.6,0,28.4,339.5,0,0,-0.47
"C7300810","2018-06-27 01:00:00",2018178,"01:00:00",12.99,1.29,48.17,500.6,0,24.98,45.76,0,0,-0.5
"C7300810","2018-06-27 02:00:00",2018178,"02:00:00",12.97,3.38,46.35,500.6,0,25,37.68,0,0,-0.52
"C7300810","2018-06-27 03:00:00",2018178,"03:00:00",12.96,3.18,48.1,500.6,0,27.51,63.48,0,0,-0.53
"C7300810","2018-06-27 04:00:00",2018178,"04:00:00",12.95,2.94,46.48,500.6,0,26.35,21.75,0,0,-0.52
"C7300810","2018-06-27 05:00:00",2018178,"05:00:00",12.94,1.57,41.51,500.5,0,32.28,0.19,0,0,-0.5
"C7300810","2018-06-27 06:00:00",2018178,"06:00:00",12.93,2.05,45.2,500.6,0,30.69,10.55,0,0,-0.52
"C7300810","2018-06-27 07:00:00",2018178,"07:00:00",12.93,1.48,52.49,500.6,0,24.98,55.21,0,0,-0.53
"C7300810","2018-06-27 08:00:00",2018178,"08:00:00",12.92,1.2,54.69,500.6,0,26.31,57.18,0,0,-0.53
"C7300810","2018-06-27 09:00:00",2018178,"09:00:00",12.92,1.87,48.71,500.6,0,27.33,34.97,0,0,-0.52
"C7300810","2018-06-27 10:00:00",2018178,"10:00:00",13.06,1.81,47.09,500.6,0,25.34,4.08,0.05,0,-0.51
"C7300810","2018-06-27 11:00:00",2018178,"11:00:00",13.88,2.19,46.04,500.6,0,22.54,41.8,0.15,0,-0.5
"C7300810","2018-06-27 12:00:00",2018178,"12:00:00",14.25,3.74,41.58,500.7,0,26.68,28.32,0.55,0,-0.46
"C7300810","2018-06-27 13:00:00",2018178,"13:00:00",14.18,4.44,41.3,500.7,0,29.97,39.99,0.24,0,-0.41
"C7300810","2018-06-27 14:00:00",2018178,"14:00:00",14.15,4.48,40.59,500.6,0,25.83,46.7,0.8,0,-0.32
"C7300810","2018-06-27 15:00:00",2018178,"15:00:00",14.15,4.81,38.9,500.7,0,24.01,59.94,0.55,0,-0.14
"C7300810","2018-06-27 16:00:00",2018178,"16:00:00",14.15,5.14,39.61,500.6,0,23.67,29.9,0.1,0,0.28
"C7300810","2018-06-27 17:00:00",2018178,"17:00:00",14.18,4.19,40.59,500.6,0,25.26,61.71,0.2,0,0.59
"C7300810","2018-06-27 18:00:00",2018178,"18:00:00",13.93,3.35,43.09,500.5,0,23.16,24.65,0.02,0,0.62
"C7300810","2018-06-27 19:00:00",2018178,"19:00:00",13.29,2.8,44.04,500.5,0,23.01,20.46,0,0,0.55
"C7300810","2018-06-27 20:00:00",2018178,"20:00:00",13.12,3.04,43.17,500.6,0,21.06,350.1,0,0,0.48
"C7300810","2018-06-27 21:00:00",2018178,"21:00:00",13.07,2.9,42.46,500.5,0,16.51,8.11,0,0,0.43
"C7300810","2018-06-27 22:00:00",2018178,"22:00:00",13.03,0.55,44.32,500.5,0,19.66,53.68,0,0,0.36
"C7300810","2018-06-27 23:00:00",2018178,"23:00:00",13.01,-0.91,48.12,500.5,0,16.8,101.4,0,0,0.28
"C7300810","2018-06-28 00:00:00",2018179,"00:00:00",12.98,1.5,36.29,500.7,0,13.55,58.29,0,0,0.22
"C7300810","2018-06-28 01:00:00",2018179,"01:00:00",12.96,3.38,34.59,500.6,0,13.57,38.02,0,0,0.18
"C7300810","2018-06-28 02:00:00",2018179,"02:00:00",12.95,3.56,35.6,500.6,0,21.47,7.77,0,0,0.15
"C7300810","2018-06-28 03:00:00",2018179,"03:00:00",12.94,3.89,36.68,500.6,0,22.54,33.14,0,0,0.13
"C7300810","2018-06-28 04:00:00",2018179,"04:00:00",12.94,2.57,42.09,500.6,0,21.14,39.36,0,0,0.11
"C7300810","2018-06-28 05:00:00",2018179,"05:00:00",12.93,2.25,36.69,500.5,0,18.98,17.73,0,0,0.1
"C7300810","2018-06-28 06:00:00",2018179,"06:00:00",12.92,0.69,31.76,500.5,0,18.49,24.51,0,0,0.07
"C7300810","2018-06-28 07:00:00",2018179,"07:00:00",12.91,1.22,28.58,500.6,0,19.92,38.14,0,0,0.02
"C7300810","2018-06-28 08:00:00",2018179,"08:00:00",12.91,1.59,29.26,500.6,0,18.51,46.53,0,0,-0.03
"C7300810","2018-06-28 09:00:00",2018179,"09:00:00",12.91,2.53,28.71,500.6,0,24.97,50.2,0.02,0,-0.05
"C7300810","2018-06-28 10:00:00",2018179,"10:00:00",12.95,2.94,27.12,500.6,0,29.24,51.87,0.04,0,-0.06
"C7300810","2018-06-28 11:00:00",2018179,"11:00:00",13.27,2.33,37.39,500.6,0,30.78,25.18,0.08,0,-0.06
"C7300810","2018-06-28 12:00:00",2018179,"12:00:00",13.88,1.95,42.9,500.6,0,33.92,20.22,0.12,0,-0.04
"C7300810","2018-06-28 13:00:00",2018179,"13:00:00",14.03,-0.69,68.98,500.5,0,33.89,335.7,0.06,0,-0.02
"C7300810","2018-06-28 14:00:00",2018179,"14:00:00",14.43,-0.64,74.8,500.6,0,18.58,34.54,0.18,0,-0.02
"C7300810","2018-06-28 15:00:00",2018179,"15:00:00",14.35,-0.49,71.49,500.6,0,24.72,39.48,0.13,0,-0.02
"C7300810","2018-06-28 16:00:00",2018179,"16:00:00",14.33,-1.01,77.77,500.6,0,24.27,88.9,0.12,0,-0.01
"C7300810","2018-06-28 17:00:00",2018179,"17:00:00",13.73,0.31,61.49,500.6,0,25.7,0.14,0.08,0,0
"C7300810","2018-06-28 18:00:00",2018179,"18:00:00",13.56,0.36,60.64,500.6,0,29.21,17.2,0.02,0,0
"C7300810","2018-06-28 19:00:00",2018179,"19:00:00",13.18,0.69,57.3,500.6,0,30.95,43.27,0,0,0
"C7300810","2018-06-28 20:00:00",2018179,"20:00:00",13.06,1.12,52.77,500.6,0.25,29.73,17.85,0,0,0.01
"C7300810","2018-06-28 21:00:00",2018179,"21:00:00",13.02,0.55,56.39,500.6,0,27.28,19.02,0,0,0.01
"C7300810","2018-06-28 22:00:00",2018179,"22:00:00",12.98,0.6,56.15,500.6,0,26.28,340,0,0,0.01
"C7300810","2018-06-28 23:00:00",2018179,"23:00:00",12.96,0.93,50.74,500.6,0,23.06,10.79,0,0,0.01
"C7300810","2018-06-29 00:00:00",2018180,"00:00:00",12.95,0.97,50.07,500.6,0,22.79,31.81,0,0,0.01
"C7300810","2018-06-29 01:00:00",2018180,"01:00:00",12.93,0.93,49.59,500.6,0,26.75,25.35,0,0,0
"C7300810","2018-06-29 02:00:00",2018180,"02:00:00",12.92,1.16,46.49,500.6,0,28.99,17.65,0,0,0
"C7300810","2018-06-29 03:00:00",2018180,"03:00:00",12.91,0.74,46.69,500.5,0,28.87,338.9,0,0,-0.01
"C7300810","2018-06-29 04:00:00",2018180,"04:00:00",12.9,0.74,46.86,500.5,0,25.32,13.17,0,0,-0.03
"C7300810","2018-06-29 05:00:00",2018180,"05:00:00",12.9,-0.1,50.41,500.6,0,23.36,27.35,0,0,-0.04
"C7300810","2018-06-29 06:00:00",2018180,"06:00:00",12.89,-0.86,44.47,500.5,0,14.33,53.98,0,0,-0.06
"C7300810","2018-06-29 07:00:00",2018180,"07:00:00",12.88,-0.86,36.73,500.6,0,21.05,44.33,0,0,-0.11
"C7300810","2018-06-29 08:00:00",2018180,"08:00:00",12.88,-1.43,35.17,500.6,0,21.82,95.7,0,0,-0.14
"C7300810","2018-06-29 09:00:00",2018180,"09:00:00",12.88,1.13,29.6,500.6,0,15.39,328,0.01,0,-0.18
"C7300810","2018-06-29 10:00:00",2018180,"10:00:00",12.96,1.51,28.25,500.6,0,20.24,18.69,0.02,0,-0.21
"C7300810","2018-06-29 11:00:00",2018180,"11:00:00",13.25,1.03,31.96,500.5,0,21.93,52.08,0.04,0,-0.25
"C7300810","2018-06-29 12:00:00",2018180,"12:00:00",14.33,3.71,24.22,500.8,0,22.83,6.02,0.52,0,-0.26
"C7300810","2018-06-29 13:00:00",2018180,"13:00:00",14.26,4.16,19.45,500.6,0,25.3,51.67,0.59,0,-0.24
"C7300810","2018-06-29 14:00:00",2018180,"14:00:00",14.22,4.02,19.28,500.6,0,26.72,65.84,0.61,0,-0.18
"C7300810","2018-06-29 15:00:00",2018180,"15:00:00",14.22,4.19,18.84,500.6,0,27.89,6.18,0.45,0,-0.12
"C7300810","2018-06-29 16:00:00",2018180,"16:00:00",14.18,4.48,17.63,500.6,0.25,26.57,354.4,0.14,0,0
"C7300810","2018-06-29 17:00:00",2018180,"17:00:00",14.22,4.62,15.6,500.6,0,26.4,3.79,0.3,0,0.05
"C7300810","2018-06-29 18:00:00",2018180,"18:00:00",13.76,4.29,15.43,500.5,0.25,24.19,329.4,0.02,0,0.02
"C7300810","2018-06-29 19:00:00",2018180,"19:00:00",13.22,4.35,12.16,500.5,0,24.06,338.4,0,0,0.01
"C7300810","2018-06-29 20:00:00",2018180,"20:00:00",13.09,1.25,21.28,500.5,0,13.48,44.32,0,0,0.01
"C7300810","2018-06-29 21:00:00",2018180,"21:00:00",13.04,-3.65,35.58,500.5,0,17.49,87.2,0,0,0.02
"C7300810","2018-06-29 22:00:00",2018180,"22:00:00",13,-2.74,28.25,500.5,0,16.59,82.2,0,0,0.02
"C7300810","2018-06-29 23:00:00",2018180,"23:00:00",12.97,-3.02,27.91,500.5,0,16.94,20.11,0,0,0
"C7300810","2018-06-30 00:00:00",2018181,"00:00:00",12.94,-2.79,24.74,500.7,0,14.86,76.57,0,0,-0.06
"C7300810","2018-06-30 01:00:00",2018181,"01:00:00",12.92,-1.74,21.76,500.6,0,13.62,62.48,0,0,-0.12
"C7300810","2018-06-30 02:00:00",2018181,"02:00:00",12.91,3.73,10.61,500.8,0,19.22,40.57,0,0,-0.18
"C7300810","2018-06-30 03:00:00",2018181,"03:00:00",12.91,3.57,12.57,500.6,0,21.97,71.48,0,0,-0.23
"C7300810","2018-06-30 04:00:00",2018181,"04:00:00",12.9,2.67,17.33,500.6,0,22.82,44.81,0,0,-0.3
"C7300810","2018-06-30 05:00:00",2018181,"05:00:00",12.9,2.91,17.16,500.6,0,21.87,3.02,0,0,-0.4
"C7300810","2018-06-30 06:00:00",2018181,"06:00:00",12.9,-0.07,26.01,500.5,0,18.57,59.39,0,0,-0.5
"C7300810","2018-06-30 07:00:00",2018181,"07:00:00",12.89,1.83,18.18,500.6,0,23.81,34.28,0,0,-0.6
"C7300810","2018-06-30 08:00:00",2018181,"08:00:00",12.89,1.45,16.22,500.6,0,23.4,27.51,0,0,-0.71
"C7300810","2018-06-30 09:00:00",2018181,"09:00:00",12.89,0.94,16.05,500.5,0,20.06,16.67,0,0,-0.83
"C7300810","2018-06-30 10:00:00",2018181,"10:00:00",12.93,-3.74,27.57,500.5,0,14.32,55.01,0.02,0,-0.97
"C7300810","2018-06-30 11:00:00",2018181,"11:00:00",13.11,-3.07,23.18,500.5,0,15.46,52.98,0.03,0,-1.12
"C7300810","2018-06-30 12:00:00",2018181,"12:00:00",14.43,3.59,14.06,500.9,0,13.59,60.46,0.52,0,-1.06
"C7300810","2018-06-30 13:00:00",2018181,"13:00:00",14.26,3.6,12.6,500.7,0,19.45,6.86,0.6,0,-0.74
"C7300810","2018-06-30 14:00:00",2018181,"14:00:00",14.22,4.07,12.63,500.6,0,23.7,2.76,0.62,0,-0.52
"C7300810","2018-06-30 15:00:00",2018181,"15:00:00",14.18,4.24,9.86,500.6,0,23.04,6.69,0.54,0,-0.32
"C7300810","2018-06-30 16:00:00",2018181,"16:00:00",14.18,4.57,8.98,500.6,0,20.55,345.1,0.22,0,-0.15
"C7300810","2018-06-30 17:00:00",2018181,"17:00:00",14.18,4.53,10.67,500.6,0,18.48,30.35,0.3,0,-0.03
"C7300810","2018-06-30 18:00:00",2018181,"18:00:00",13.78,3.68,10.33,500.5,0.25,25.7,2.06,0.01,0,-0.07
"C7300810","2018-06-30 19:00:00",2018181,"19:00:00",13.22,3.65,8.92,500.5,0,24.42,45.3,0,0,-0.11
"C7300810","2018-06-30 20:00:00",2018181,"20:00:00",13.09,1.44,12.97,500.5,0,19.08,89.6,0,0,-0.11
"C7300810","2018-06-30 21:00:00",2018181,"21:00:00",13.04,-1.52,18.11,500.5,0,4.03,55.8,0,0,-0.12
"C7300810","2018-06-30 22:00:00",2018181,"22:00:00",12.99,2.5,10.61,500.7,0,10.53,44.29,0,0,-0.12
"C7300810","2018-06-30 23:00:00",2018181,"23:00:00",12.97,0.51,15.88,500.5,0,11.12,151,0,0,-0.12
"C7300810","2018-07-01 00:00:00",2018182,"00:00:00",12.95,-1.28,21.56,500.5,0,6.98,335.9,0,0,-0.13
"C7300810","2018-07-01 01:00:00",2018182,"01:00:00",12.92,-3.82,28.56,500.5,0,5.83,116.1,0,0,-0.16
"C7300810","2018-07-01 02:00:00",2018182,"02:00:00",12.89,-5.46,32.01,500.5,0,7.74,94.7,0,0,-0.21
"C7300810","2018-07-01 03:00:00",2018182,"03:00:00",12.87,-5.74,34.42,500.6,0,4.93,354.5,0,0,-0.38
"C7300810","2018-07-01 04:00:00",2018182,"04:00:00",12.86,-7.02,36.71,500.6,0,5.27,74.94,0,0,-0.66
"C7300810","2018-07-01 05:00:00",2018182,"05:00:00",12.85,-0.17,15.55,501.1,0,19.18,28.2,0,0,-0.96
"C7300810","2018-07-01 06:00:00",2018182,"06:00:00",12.85,-0.15,13.99,500.6,0,28.03,43.47,0,0,-1.12
"C7300810","2018-07-01 07:00:00",2018182,"07:00:00",12.85,-0.43,13.25,500.6,0,28.13,0.19,0,0,-1.24
"C7300810","2018-07-01 08:00:00",2018182,"08:00:00",12.85,-0.38,11.89,500.6,0,27.88,16.51,0,0,-1.37
"C7300810","2018-07-01 09:00:00",2018182,"09:00:00",12.86,-1.09,14.93,500.6,0,28.02,39.82,0.01,0,-1.5
"C7300810","2018-07-01 10:00:00",2018182,"10:00:00",13.03,-1.66,18.99,500.6,0,28.31,335.8,0.07,0,-1.54
"C7300810","2018-07-01 11:00:00",2018182,"11:00:00",13.62,-1.57,18.99,500.6,0,30.91,1.42,0.12,0,-1.53
"C7300810","2018-07-01 12:00:00",2018182,"12:00:00",14.4,-1.9,24.26,500.6,0,32.39,12.71,0.18,0,-1.48
"C7300810","2018-07-01 13:00:00",2018182,"13:00:00",14.38,-2.66,38.93,500.6,0,28.87,29.46,0.18,0,-1.36
"C7300810","2018-07-01 14:00:00",2018182,"14:00:00",14.54,-2.89,44.47,500.6,0,36.72,335.8,0.19,0,-1.28
"C7300810","2018-07-01 15:00:00",2018182,"15:00:00",14.42,-4.36,60.82,500.5,0,34.98,38.34,0.12,0,-1.29
"C7300810","2018-07-01 16:00:00",2018182,"16:00:00",14.47,-3.26,54.34,500.6,0,23.4,9.79,0.11,0,-1.45
"C7300810","2018-07-01 17:00:00",2018182,"17:00:00",14.15,-3.64,67.59,500.6,0.25,31.96,22.87,0.04,0,-1.52
"C7300810","2018-07-01 18:00:00",2018182,"18:00:00",13.34,-2.74,59.34,500.6,0,26.27,88.5,0.02,0,-1.55
"C7300810","2018-07-01 19:00:00",2018182,"19:00:00",13.08,-4.06,74.08,500.5,0,24.85,32.1,0,0,-1.54
"C7300810","2018-07-01 20:00:00",2018182,"20:00:00",13.01,-3.21,60.43,500.6,0,31.86,15.12,0,0,-1.52
